Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
15509,27076,05-JAN-19,050119,57970
15510,27064,05-JAN-19,050119,400
15511,IKOC7952862,21-JAN-19,210119,1612156
15512,IKOC7952675,21-JAN-19,210119,603234
15513,IKOC7944388,21-JAN-19,210119,2352623
15514,9585,21-JAN-19,210119,9585
15515,466429,21-JAN-19,210119,352854
15516,435017,21-JAN-19,210119,2335
15517,466459,21-JAN-19,210119,5450
15518,384064,21-JAN-19,210119,13140
15519,219325,21-JAN-19,210119,18270
15520,127268,21-JAN-19,210119,591450
15521,379437,21-JAN-19,210119,21263
15522,379457,21-JAN-19,210119,19360
15523,379480,21-JAN-19,210119,610
15524,436598,10-JAN-19,100119,5011
15525,764898,10-JAN-19,100119,1115
15526,13643,10-JAN-19,100119,42720
15527,13650,10-JAN-19,100119,2749
15528,13677,10-JAN-19,100119,1075
15529,IKOC7896468,10-JAN-19,100119,2797610
15530,IKOC7879784,03-JAN-19,030119,1863104
15531,467055,04-JAN-19,040119,12520
15532,384136,04-JAN-19,040119,885
15533,161105,04-JAN-19,040119,161105
15534,75719,04-JAN-19,040119,3925
15535,690619,04-JAN-19,040119,890
15536,690620,04-JAN-19,040119,725
15537,455608,04-JAN-19,040119,255
15538,A672562,04-JAN-19,040119,100000
15539,479511,04-JAN-19,040119,1900000
15540,2530,04-JAN-19,040119,2530
15541,764892,04-JAN-19,040119,1025
15542,270058,04-JAN-19,040119,520
15543,27059,04-JAN-19,040119,605
15544,27070,04-JAN-19,040119,37920
15545,959019,02-JAN-19,020119,2130
15546,IKOC7885511,05-JAN-19,050119,1886834
15547,IKOC7886496,05-JAN-19,050119,689240
15548,IKOC7886625,05-JAN-19,050119,2062299
15549,2170,08-JAN-19,080119,2170
15550,314349,08-JAN-19,080119,6680
15551,476342,08-JAN-19,080119,258676
15552,379441,21-JAN-19,210119,75721
15553,379440,21-JAN-19,210119,2114656
15554,14383,21-JAN-19,210119,500985
15555,5479236,21-JAN-19,210119,67002
15556,464963,21-JAN-19,210119,1780
15557,384415,21-JAN-19,210119,68705
15558,55826,21-JAN-19,210119,81500
15559,9906030,21-JAN-19,210119,310
15560,4267993,21-JAN-19,210119,1835
15561,217154,03-JAN-19,030119,85700
15562,217155,03-JAN-19,030119,310260
15563,217153,03-JAN-19,030119,1211417
15564,217160,03-JAN-19,030119,600000
15565,217158,03-JAN-19,030119,18542
15566,217157,03-JAN-19,030119,1315786
15567,217156,03-JAN-19,030119,904470
15568,A805409,03-JAN-19,030119,291848
15569,43508,03-JAN-19,030119,820
15570,476338,03-JAN-19,030119,305140
15571,476372,03-JAN-19,030119,2455
15572,98847,03-JAN-19,030119,7805
15573,337127,03-JAN-19,030119,835
15574,427049,03-JAN-19,030119,66469
15575,316833,03-JAN-19,030119,2185
15576,317702,03-JAN-19,030119,52155
15577,A428333,03-JAN-19,030119,195
15578,14354,03-JAN-19,030119,5376385
15579,14366,03-JAN-19,030119,5076591
15580,A14354,03-JAN-19,030119,120204
15581,14352,03-JAN-19,030119,463765
15582,715,02-JAN-19,020119,715
15583,7205,02-JAN-19,020119,7205
15584,5945,02-JAN-19,020119,5945
15585,476337,02-JAN-19,020119,207686
15586,476336,02-JAN-19,020119,290031
15587,237162,02-JAN-19,020119,1290
15588,435007,02-JAN-19,020119,7025
15589,476371,02-JAN-19,020119,5125
15590,162670,02-JAN-19,020119,685
15591,241262,02-JAN-19,020119,572786
15592,386023,02-JAN-19,020119,40
15593,386024,02-JAN-19,020119,50
15594,317701,02-JAN-19,020119,36880
15595,316832,02-JAN-19,020119,630
15596,A316832,02-JAN-19,020119,1260
15597,A317701,02-JAN-19,020119,63159
15598,14365,02-JAN-19,020119,55567
15599,A14365,02-JAN-19,020119,154791
15600,B14375,02-JAN-19,020119,50000
15601,C14375,02-JAN-19,020119,27786
15602,B14354,02-JAN-19,020119,7635
15603,C14354,02-JAN-19,020119,447475
15604,D14354,02-JAN-19,020119,58235
15605,466451,08-JAN-19,080119,3175
15606,384051,08-JAN-19,080119,18875
15607,338232,08-JAN-19,080119,670
15608,580853,08-JAN-19,080119,794418
15609,317706,08-JAN-19,080119,45100
15610,316837,08-JAN-19,080119,845
15611,A428291,08-JAN-19,080119,54216
15612,B428291,08-JAN-19,080119,2454420
15613,C428291,08-JAN-19,080119,80637
15614,D428291,08-JAN-19,080119,66119
15615,E428291,08-JAN-19,080119,60387
15616,73372,08-JAN-19,080119,17890
15617,14373,08-JAN-19,080119,5349427
15618,A14373,08-JAN-19,080119,467065
15619,B14373,08-JAN-19,080119,40320
15620,476390,08-JAN-19,080119,79345
15621,77093,08-JAN-19,080119,77093
15622,173268,08-JAN-19,080119,173268
15623,464953,08-JAN-19,080119,2640
15624,384402,08-JAN-19,080119,81087
15625,447783,21-JAN-19,210119,35503
15626,447607,21-JAN-19,210119,15309
15627,50400,21-JAN-19,210119,50400
15628,5285,21-JAN-19,210119,5285
15629,783962,21-JAN-19,210119,69300
15630,437708,21-JAN-19,210119,211330
15631,481752,21-JAN-19,210119,1160
15632,435161,21-JAN-19,210119,66685
15633,476384,03-JAN-19,030119,58200
15634,777922,03-JAN-19,030119,454325
15635,5200999,03-JAN-19,030119,82265
15636,464954,03-JAN-19,030119,1870
15637,A724308,03-JAN-19,030119,3075
15638,40143,03-JAN-19,030119,52150
15639,A716843,03-JAN-19,030119,415359
15640,16842,03-JAN-19,030119,1861916
15641,681345,03-JAN-19,030119,42780
15642,468804,03-JAN-19,030119,5025
15643,468803,03-JAN-19,030119,2305
15644,380242,03-JAN-19,030119,24311
15645,E14354,02-JAN-19,020119,469815
15646,40168,02-JAN-19,020119,5870
15647,A798234,02-JAN-19,020119,1926383
15648,476383,02-JAN-19,020119,1880
15649,476382,02-JAN-19,020119,35675
15650,A406295,02-JAN-19,020119,15355
15651,5200998,02-JAN-19,020119,87266
15652,A5200998,02-JAN-19,020119,58505
15653,464958,02-JAN-19,020119,4705
15654,55822,08-JAN-19,080119,51600
15655,468808,08-JAN-19,080119,600
15656,380246,08-JAN-19,080119,28108
15657,436545,08-JAN-19,080119,45465
15658,436693,08-JAN-19,080119,5180
15659,436692,08-JAN-19,080119,955
15660,3790304,08-JAN-19,080119,113870
15661,78467,21-JAN-19,210119,180
15662,78466,21-JAN-19,210119,165
15663,329771,21-JAN-19,210119,295
15664,532338,21-JAN-19,210119,6870
15665,384146,21-JAN-19,210119,950
15666,467068,21-JAN-19,210119,14175
15667,25561,21-JAN-19,210119,2750
15668,75736,21-JAN-19,210119,12980
15669,0435458,21-JAN-19,210119,75
15670,0435457,21-JAN-19,210119,3045
15671,455624,21-JAN-19,210119,1930
15672,390763,21-JAN-19,210119,3255
15673,390764,21-JAN-19,210119,2400
15674,390765,21-JAN-19,210119,4005
15675,390766,21-JAN-19,210119,3110
15676,436691,03-JAN-19,030119,5240
15677,436541,03-JAN-19,030119,53225
15678,379049,03-JAN-19,030119,66340
15679,467075,02-JAN-19,020119,12840
15680,40111,02-JAN-19,020119,1840
15681,A40111,02-JAN-19,020119,2420
15682,40066,02-JAN-19,020119,5430
15683,A40066,02-JAN-19,020119,2795
15684,40121,02-JAN-19,020119,36552
15685,A40121,02-JAN-19,020119,27045
15686,864763,02-JAN-19,020119,1311
15687,468802,02-JAN-19,020119,13522
15688,468875,02-JAN-19,020119,4868
15689,380241,02-JAN-19,020119,18075
15690,437893,08-JAN-19,080119,157495
15691,14329,08-JAN-19,080119,2180
15692,13795,08-JAN-19,080119,3125
15693,468841,08-JAN-19,080119,73375
15694,928376,08-JAN-19,080119,140
15695,380130,08-JAN-19,080119,7575
15696,467058,08-JAN-19,080119,6020
15697,26805,08-JAN-19,080119,425
15698,75722,08-JAN-19,080119,10065
15699,0385381,08-JAN-19,080119,575
15700,0385382,08-JAN-19,080119,590
15701,384463,08-JAN-19,080119,5255
15702,448183,21-JAN-19,210119,3795
15703,13611,21-JAN-19,210119,43670
15704,13625,21-JAN-19,210119,1315
15705,13632,21-JAN-19,210119,1090
15706,217189,21-JAN-19,210119,117357
15707,217188,21-JAN-19,210119,35000
15708,217180,21-JAN-19,210119,50000
15709,217179,21-JAN-19,210119,9490
15710,217178,21-JAN-19,210119,7200
15711,IKOC7901935,14-JAN-19,140119,1903190
15712,IKOC7901595,14-JAN-19,140119,1738177
15713,IKOC7901563,14-JAN-19,140119,2498075
15714,IKOC7902273,14-JAN-19,140119,2357883
15715,1115,14-JAN-19,140119,1115
15716,IKOC8017804,07-FEB-19,070219,492353
15717,IKOC8017977,07-FEB-19,070219,340851
15718,IKOC8017654,07-FEB-19,070219,2088331
15719,A466469,04-FEB-19,040219,4915
15720,A476263,04-FEB-19,040219,3710
15721,466443,04-FEB-19,040219,280400
15722,384073,04-FEB-19,040219,31850
15723,A675468,04-FEB-19,040219,184270
15724,764306,04-FEB-19,040219,4401230
15725,683121,04-FEB-19,040219,405233
15726,A738754,31-JAN-19,310119,3555
15727,384426,31-JAN-19,310119,93555
15728,422155,31-JAN-19,310119,133085
15729,989398,31-JAN-19,310119,5000
15730,A989398,31-JAN-19,310119,50521
15731,379465,31-JAN-19,310119,19470
15732,379489,31-JAN-19,310119,315
15733,87153,31-JAN-19,310119,535650
15734,5479247,31-JAN-19,310119,131554
15735,764867,08-FEB-19,080219,5590
15736,764980,08-FEB-19,080219,1165
15737,14499,08-FEB-19,080219,40685
15738,14497,08-FEB-19,080219,1475
15739,14492,08-FEB-19,080219,705
15740,IKOC8019865,08-FEB-19,080219,253020
15741,IKOC80201220,08-FEB-19,080219,225369
15742,317729,04-FEB-19,040219,36930
15743,316858,04-FEB-19,040219,5485
15744,437806,04-FEB-19,040219,3085
15745,379468,04-FEB-19,040219,15550
15746,379193,04-FEB-19,040219,300
15747,A87199,04-FEB-19,040219,5166
15748,B87199,04-FEB-19,040219,467530
15749,224404,01-FEB-19,010219,1440
15750,447792,01-FEB-19,010219,43947
15751,447616,01-FEB-19,010219,12319
15752,70135,01-FEB-19,010219,70135
15753,6225,01-FEB-19,010219,6225
15754,5665,01-FEB-19,010219,5665
15755,453812,01-FEB-19,010219,9000
15756,453811,01-FEB-19,010219,90650
15757,437721,01-FEB-19,010219,252210
15758,437723,01-FEB-19,010219,175475
15759,481974,01-FEB-19,010219,1695
15760,481957,01-FEB-19,010219,2965
15761,481761,01-FEB-19,010219,830
15762,76241,01-FEB-19,010219,12546
15763,A738846,04-FEB-19,040219,92610
15764,384429,04-FEB-19,040219,63124
15765,413639,04-FEB-19,040219,61070
15766,86990,04-FEB-19,040219,3260
15767,41832,04-FEB-19,040219,715
15768,152505,04-FEB-19,040219,62062
15769,447794,04-FEB-19,040219,27474
15770,447618,04-FEB-19,040219,11222
15771,49525,04-FEB-19,040219,49525
15772,4635,04-FEB-19,040219,4635
15773,4740,04-FEB-19,040219,4740
15774,466465,31-JAN-19,310119,3320
15775,476257,31-JAN-19,310119,7815
15776,466440,31-JAN-19,310119,383514
15777,585023,31-JAN-19,310119,850
15778,139323,31-JAN-19,310119,718117
15779,683118,31-JAN-19,310119,480815
15780,316855,31-JAN-19,310119,5245
15781,317726,31-JAN-19,310119,56345
15782,437803,31-JAN-19,310119,4090
15783,681497,31-JAN-19,310119,2640
15784,19997,31-JAN-19,310119,34000
15785,224403,31-JAN-19,310119,1625
15786,447791,31-JAN-19,310119,53764
15787,46765,31-JAN-19,310119,46765
15788,453814,04-FEB-19,040219,107495
15789,22097,04-FEB-19,040219,22097
15790,481763,04-FEB-19,040219,1205
15791,481967,04-FEB-19,040219,1535
15792,481959,04-FEB-19,040219,3485
15793,82352,04-FEB-19,040219,190
15794,477557,04-FEB-19,040219,360
15795,749723,04-FEB-19,040219,221630
15796,456375,04-FEB-19,040219,250
15797,764727,04-FEB-19,040219,1170
15798,130,04-FEB-19,040219,130
15799,808237,01-FEB-19,010219,1033
15800,606830,06-FEB-19,060219,10435
15801,337924,06-FEB-19,060219,5060
15802,476161,06-FEB-19,060219,4080
15803,466446,06-FEB-19,060219,322418
15804,466445,06-FEB-19,060219,382770
15805,384075,06-FEB-19,060219,23900
15806,466051,06-FEB-19,060219,41090
15807,5480864,06-FEB-19,060219,886275
15808,767063,06-FEB-19,060219,4782422
15809,319704,06-FEB-19,060219,2145
15810,154210,06-FEB-19,060219,625152
15811,425260,06-FEB-19,060219,33640
15812,467029,04-FEB-19,040219,820
15813,42635,04-FEB-19,040219,1475
15814,42622,04-FEB-19,040219,1480
15815,75751,04-FEB-19,040219,95
15816,75752,04-FEB-19,040219,5363
15817,A913921,04-FEB-19,040219,1000
15818,B913921,04-FEB-19,040219,100000
15819,C913921,04-FEB-19,040219,2000
15820,D913921,04-FEB-19,040219,2000
15821,E913921,04-FEB-19,040219,500000
15822,F913921,04-FEB-19,040219,2000000
15823,G913921,04-FEB-19,040219,100000
15824,338135,04-FEB-19,040219,2380
15825,448197,04-FEB-19,040219,3280
15826,453810,31-JAN-19,310119,92095
15827,437722,31-JAN-19,310119,190445
15828,17959,31-JAN-19,310119,17959
15829,481975,31-JAN-19,310119,2185
15830,481956,31-JAN-19,310119,3945
15831,481760,31-JAN-19,310119,845
15832,76240,31-JAN-19,310119,14415
15833,764862,04-FEB-19,040219,20845
15834,14418,04-FEB-19,040219,35411
15835,14405,04-FEB-19,040219,395
15836,14425,04-FEB-19,040219,1105
15837,IKOC8010950,04-FEB-19,040219,1953867
15838,IKOC8011427,04-FEB-19,040219,436930
15839,316921,06-FEB-19,060219,31735
15840,316860,06-FEB-19,060219,2735
15841,A316860,06-FEB-19,060219,3595
15842,A316921,06-FEB-19,060219,54400
15843,437808,06-FEB-19,060219,6920
15844,379470,06-FEB-19,060219,40260
15845,379495,06-FEB-19,060219,890
15846,87198,06-FEB-19,060219,567915
15847,A87198,06-FEB-19,060219,49435
15848,B87198,06-FEB-19,060219,488610
15849,5479170,06-FEB-19,060219,13555
15850,5479169,06-FEB-19,060219,27410
15851,5479252,06-FEB-19,060219,63605
15852,A5479252,06-FEB-19,060219,106930
15853,384431,06-FEB-19,060219,73740
15854,384432,06-FEB-19,060219,84450
15855,322919,11-FEB-19,110219,18990
15856,475264,11-FEB-19,110219,10560
15857,466471,11-FEB-19,110219,11365
15858,466449,11-FEB-19,110219,809670
15859,466053,11-FEB-19,110219,22050
15860,466054,11-FEB-19,110219,11825
15861,175102,11-FEB-19,110219,560
15862,316924,11-FEB-19,110219,48460
15863,316863,11-FEB-19,110219,3720
15864,437811,11-FEB-19,110219,3285
15865,379473,11-FEB-19,110219,19200
15866,379498,11-FEB-19,110219,195
15867,81407,11-FEB-19,110219,557230
15868,467026,31-JAN-19,310119,2340
15869,75748,31-JAN-19,310119,11925
15870,426970,31-JAN-19,310119,445
15871,751264,31-JAN-19,310119,17640
15872,406548,31-JAN-19,310119,16852
15873,A913915,31-JAN-19,310119,500000
15874,B913915,31-JAN-19,310119,2500000
15875,C913915,31-JAN-19,310119,50000
15876,D913915,31-JAN-19,310119,200000
15877,E913915,31-JAN-19,310119,200000
15878,F913915,31-JAN-19,310119,500000
15879,G913915,31-JAN-19,310119,50000
15880,689395,31-JAN-19,310119,515
15881,689396,31-JAN-19,310119,850
15882,384435,11-FEB-19,110219,46697
15883,B55815,11-FEB-19,110219,63290
15884,447799,11-FEB-19,110219,59564
15885,447623,11-FEB-19,110219,12363
15886,53115,11-FEB-19,110219,53115
15887,55808,06-FEB-19,060219,58275
15888,A55808,06-FEB-19,060219,51455
15889,8023799,06-FEB-19,060219,1590
15890,8063878,06-FEB-19,060219,1225
15891,152507,06-FEB-19,060219,93930
15892,447796,06-FEB-19,060219,51427
15893,447620,06-FEB-19,060219,20362
15894,093382,22-JAN-19,220119,118000
15895,5613634,22-JAN-19,220119,24565
15896,466457,22-JAN-19,220119,5715
15897,466430,22-JAN-19,220119,350512
15898,476251,22-JAN-19,220119,4490
15899,435018,22-JAN-19,220119,2665
15900,384065,22-JAN-19,220119,23810
15901,533176,15-JAN-19,150119,18060
