Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt,Match,Match_Num,Chalan_Dates
8380,98635,05-10-2021,51021,1020,,0,
8381,133881,05-10-2021,51021,5605,,0,
11483,32245,03-11-2021,31121,1310,805298; 856140,2,2021-11-01; 2021-09-26
8383,5605758,05-10-2021,51021,2390,,0,
8384,9370,05-10-2021,51021,9370,,0,
8385,55516,05-10-2021,51021,5626,,0,
8386,55591,05-10-2021,51021,25570,,0,
8387,37945,05-10-2021,51021,37945,,0,
8388,15275,05-10-2021,51021,15275,,0,
8389,6670,05-10-2021,51021,6670,361994,1,01-10-2021
8390,5000074,12-10-2021,121021,7800,,0,
8391,133718,12-10-2021,121021,146958,858844,1,08-10-2021
8392,133624,12-10-2021,121021,3480,856427,1,08-10-2021
8393,135021,29-10-2021,291021,1097255,,0,
8394,87131,29-10-2021,291021,41219,,0,
8395,87130,29-10-2021,291021,180,363987; 363992; 855759,3,2021-09-20; 2021-09-24; 2021-10-27
8396,7114683,29-10-2021,291021,190,156374; 366722; 856137; 895059,4,2021-10-07; 2021-09-02; 2021-09-17; 2021-09-14
8397,954325,29-10-2021,291021,370,60153; 363994; 856439,3,2021-10-27; 2021-09-27; 2021-10-20
8398,937358,29-10-2021,291021,1185,731131,1,20-10-2021
11829,69113,21-12-2021,211221,1305,402441; 507108,2,2021-12-02; 2021-12-08
12322,1305,13-12-2021,131221,1305,402441; 507108,2,2021-12-02; 2021-12-08
8401,937352,29-10-2021,291021,450,57; 367516; 636250; 731125,4,2021-10-02; 2021-10-21; 2021-09-01; 2021-10-12
8402,937353,29-10-2021,291021,810,156383; 731126; 855537,3,2021-10-20; 2021-10-13; 2021-09-08
8403,937354,29-10-2021,291021,660,731127,1,14-10-2021
8404,937355,29-10-2021,291021,390,41; 638273; 731128; 856432; 856498,5,2021-09-15; 2021-10-11; 2021-10-15; 2021-10-13; 2021-09-06
8405,937356,29-10-2021,291021,1855,731129,1,18-10-2021
8406,937357,29-10-2021,291021,1050,639762; 731130; 890945,3,2021-09-09; 2021-10-19; 2021-10-27
8407,1180,29-10-2021,291021,1180,366730; 637070; 731134; 856435,4,2021-09-13; 2021-09-22; 2021-10-25; 2021-10-16
8408,937360,29-10-2021,291021,700,59585; 289513; 731133,3,2021-09-08; 2021-10-11; 2021-10-22
8409,937359,29-10-2021,291021,1080,55; 637063; 731132,3,2021-09-30; 2021-09-17; 2021-10-21
11094,6872,27-10-2021,271021,1300,638566; 890941,2,2021-10-16; 2021-10-25
8411,20863,29-10-2021,291021,765,637060; 637579; 639790,3,2021-09-17; 2021-10-20; 2021-10-25
11144,53563,15-11-2021,151121,1300,638566; 890941,2,2021-10-16; 2021-10-25
8413,32240,29-10-2021,291021,1555,,0,
8414,993773,29-10-2021,291021,180,363987; 363992; 855759,3,2021-09-20; 2021-09-24; 2021-10-27
8415,135071,29-10-2021,291021,200,80; 895051; 895092,3,2021-10-26; 2021-08-31; 2021-10-22
8416,475,29-10-2021,291021,475,120459; 639793; 805288,3,2021-10-07; 2021-10-27; 2021-10-22
8417,1045,29-10-2021,291021,1045,639785; 639794; 805286; 856442,4,2021-10-18; 2021-10-27; 2021-10-20; 2021-10-25
11496,1295,03-11-2021,31121,1295,120477; 365875,2,2021-10-29; 2021-11-01
8419,95901,29-10-2021,291021,4050,882195,1,27-10-2021
10581,937555,14-10-2021,141021,1285,685846; 855570,2,2021-09-09; 2021-10-12
8421,12650,29-10-2021,291021,12650,365870,1,27-10-2021
8422,865,29-10-2021,291021,865,367514,1,27-10-2021
8423,575,29-10-2021,291021,575,855555; 856424; 895081,3,2021-09-27; 2021-09-30; 2021-10-11
8424,5440,15-07-2021,150721,5440,,0,
8425,70919,15-07-2021,150721,141140,,0,
8426,853467,06-08-2021,60821,11825,853468,1,04-08-2021
11980,731439,31-01-2022,310122,1285,366071; 731439,2,2021-12-18; 2022-01-20
8428,42521,06-08-2021,60821,79030,,0,
8429,32392,06-08-2021,60821,3540,358770,1,04-08-2021
8430,476186,06-08-2021,60821,7740,358369,1,04-08-2021
8431,88899091,06-08-2021,60821,77045,,0,
8432,84885,06-08-2021,60821,38580,857918,1,04-08-2021
8433,23751,01-08-2021,10821,35295,289451,1,30-07-2021
8434,9450,01-08-2021,10821,9450,853934,1,30-07-2021
8435,32388,01-08-2021,10821,710,358765,1,30-07-2021
8436,476182,01-08-2021,10821,10595,358364,1,30-07-2021
8437,84880,01-08-2021,10821,13365,857913,1,30-07-2021
8438,35920,01-08-2021,10821,95,685798,1,21-07-2021
8439,A067031,01-08-2021,10821,696485,,0,
8440,6735,01-08-2021,10821,20015,,0,
8441,6613,01-08-2021,10821,14685,482939,1,30-07-2021
8442,59956,09-08-2021,90821,28975,364480,1,05-08-2021
8443,5266,09-08-2021,90821,535,,0,
8444,15789,09-08-2021,90821,125940,363274,1,06-08-2021
8445,66271,09-08-2021,90821,74630,365668,1,06-08-2021
8446,133235,09-08-2021,90821,1398729,,0,
4285,50122,03-07-2021,30721,1280,636593; 853067,2,2021-07-01; 2021-06-19
8448,993818,09-08-2021,90821,260,83927; 636208; 853680,3,2021-07-29; 2021-07-12; 2021-08-05
8449,7296445,26-08-2021,260821,17155,853020,1,24-08-2021
8450,7296444,26-08-2021,260821,10980,853019,1,24-08-2021
8451,107998,26-08-2021,260821,72290,79699,1,24-08-2021
8452,107997,26-08-2021,260821,78255,79698,1,24-08-2021
8453,107996,26-08-2021,260821,108400,79697,1,24-08-2021
8454,39472,26-08-2021,260821,3165,358352,1,19-07-2021
8455,60281,26-08-2021,260821,7490,,0,
8456,60305,26-08-2021,260821,5075,,0,
8457,475210,26-08-2021,260821,5190,,0,
8458,7115791,26-08-2021,260821,32655,,0,
8459,7115765,26-08-2021,260821,6620,,0,
8460,4398903,26-08-2021,260821,321490,,0,
8461,483984,26-08-2021,260821,267747,420970,1,24-08-2021
8462,484232,26-08-2021,260821,92338,420969,1,24-08-2021
8463,6321513292,26-08-2021,260821,75684,,0,
8464,143641,26-08-2021,260821,143641,854205,1,23-08-2021
8465,11349,20-08-2021,200821,490,685649,1,18-08-2021
8466,69493,20-08-2021,200821,8105,,0,
8467,6750,20-08-2021,200821,24725,,0,
8468,39447,20-08-2021,200821,15430,482958,1,18-08-2021
8469,6673,20-08-2021,200821,36820,,0,
8470,64265,20-08-2021,200821,64265,,0,
8471,5680,20-08-2021,200821,5680,,0,
8472,6235,20-08-2021,200821,6235,,0,
8473,92406,20-08-2021,200821,26720,855220,1,18-08-2021
8474,3660222,20-08-2021,200821,270,366022; 685810; 853666; 853688; 895028,5,2021-08-18; 2021-08-12; 2021-07-22; 2021-08-13; 2021-08-09
8475,5275,20-08-2021,200821,355,366707; 853657; 853676,3,2021-08-18; 2021-07-14; 2021-08-01
8043,A7473,25-08-2021,250821,1280,636240; 636593,2,2021-08-24; 2021-07-01
8477,59965,20-08-2021,200821,32100,364492,1,18-08-2021
8478,108152,20-08-2021,200821,57285,365680,1,18-08-2021
8479,616598,03-09-2021,30921,1900,,0,
8480,3480543,03-09-2021,30921,18135,853026,1,01-09-2021
8481,A133631,03-09-2021,30921,121645,858807,1,01-09-2021
8555,8694,28-10-2021,281021,1265,638575; 895050,2,2021-10-25; 2021-08-31
8483,60286,03-09-2021,30921,1610,856497,1,01-09-2021
8484,60310,03-09-2021,30921,900,640359; 853683; 856549,3,2021-07-10; 2021-08-09; 2021-09-01
8485,852517,03-09-2021,30921,66160,,0,
8486,135978,03-09-2021,30921,135978,854213,1,01-09-2021
8487,1590,03-09-2021,30921,1590,,0,
8488,24120,28-09-2021,280921,80810,856886,1,24-09-2021
8489,18680,28-09-2021,280921,120,853687; 855729; 856135; 856410; 895035,5,2021-08-12; 2021-09-24; 2021-09-23; 2021-09-16; 2021-08-16
8490,18506,28-09-2021,280921,195,363952; 506864; 856136,3,2021-08-16; 2021-08-24; 2021-09-24
8491,264641,28-09-2021,280921,239388,364641,1,24-09-2021
8492,98630,28-09-2021,280921,965,856496,1,31-08-2021
8493,133876,28-09-2021,280921,7410,,0,
8494,6700,28-09-2021,280921,8160,,0,
8495,97685,28-09-2021,280921,10576,,0,
8496,97735,28-09-2021,280921,6578,482995,1,24-09-2021
8497,3130,28-09-2021,280921,3130,,0,
11923,1260,17-01-2022,170122,1260,507547; 563735,2,2022-01-13; 2021-12-13
12274,135150,15-01-2022,150122,1260,507547; 563735,2,2022-01-13; 2021-12-13
8500,57786,08-09-2021,80921,18526,,0,
8501,42885,08-09-2021,80921,1130,,0,
8502,18,08-09-2021,80921,18,639760,1,06-09-2021
8503,1245,08-09-2021,80921,1245,856523,1,04-08-2021
8504,48342,08-09-2021,80921,4694,,0,
8505,48329,08-09-2021,80921,39560,,0,
8506,48341,08-09-2021,80921,3813,,0,
8507,13686,08-09-2021,80921,25371,361968,1,04-09-2021
14218,4765,28-01-2022,280122,1260,507547; 563735,2,2022-01-13; 2021-12-13
8509,616872,16-09-2021,160921,1700,,0,
8510,133644,16-09-2021,160921,106585,858820,1,14-09-2021
8511,133608,16-09-2021,160921,405,83923; 639749; 640381; 856408,4,2021-07-26; 2021-08-09; 2021-08-02; 2021-09-14
8512,97681,22-09-2021,220921,26606,,0,
8513,97731,22-09-2021,220921,15714,,0,
8514,6420,22-09-2021,220921,6420,,0,
8515,4307,22-09-2021,220921,4307,,0,
8516,58089,22-09-2021,220921,10125,855253,1,20-09-2021
8517,58098,22-09-2021,220921,102129,855252,1,20-09-2021
8518,28348,22-09-2021,220921,12416,228348,1,20-09-2021
8519,92423,06-09-2021,60921,11740,855237,1,03-09-2021
8520,92422,06-09-2021,60921,60305,855236,1,03-09-2021
8521,86578,06-09-2021,60921,48880,,0,
8522,39457,06-09-2021,60921,22639,482974,1,03-09-2021
8523,39486,06-09-2021,60921,38898,,0,
8524,A858198,06-09-2021,60921,42175,854671,1,16-07-2021
8525,14160,17-08-2021,170821,555,507571; 511275; 636212,3,2021-07-04; 2021-07-12; 2021-07-22
8526,993824,17-08-2021,170821,120,639725; 853655; 853674; 853687; 895035,5,2021-07-15; 2021-07-12; 2021-07-30; 2021-08-12; 2021-08-16
8527,410,17-08-2021,170821,410,,0,
16580,1250,04-03-2022,40322,1250,9112; 371439,2,2022-01-12; 2022-02-28
8529,48273,17-08-2021,170821,10175,,0,
8530,616811,23-08-2021,230821,4115,,0,
8531,7296441,23-08-2021,230821,12835,853016,1,19-08-2021
8532,8,13-09-2021,130921,1895,,0,
8533,54850,13-09-2021,130921,720,636207; 639746; 640368; 853699; 855538,5,2021-07-16; 2021-08-05; 2021-07-20; 2021-08-24; 2021-09-08
8534,18670,13-09-2021,130921,18670,361972,1,08-09-2021
8535,97690,05-10-2021,51021,31007,,0,
8536,97740,05-10-2021,51021,22052,483102,1,01-10-2021
8537,4380,05-10-2021,51021,4380,,0,
8538,6267,05-10-2021,51021,6267,,0,
8539,58093,05-10-2021,51021,20100,855263,1,01-10-2021
8540,162133,05-10-2021,51021,63680,855262,1,01-10-2021
9676,1240,01-11-2021,11121,1240,402405; 731229,2,2021-10-25; 2021-10-30
8542,84714,05-10-2021,51021,110,856129,1,18-09-2021
8543,93778,05-10-2021,51021,3833,366850,1,01-10-2021
8544,8659,12-10-2021,121021,4750,,0,
8545,8684,12-10-2021,121021,3315,,0,
8546,14745,12-10-2021,121021,162620,858394,1,08-10-2021
10330,937366,02-11-2021,21121,1240,402405; 731229,2,2021-10-25; 2021-10-30
8548,455919,12-10-2021,121021,241988,421016,1,08-10-2021
8549,611756,12-10-2021,121021,24330,289510,1,08-10-2021
8550,A854843,12-10-2021,121021,40,638548,1,27-09-2021
8551,148412,12-10-2021,121021,148412,854250,1,07-10-2021
8552,760,12-10-2021,121021,760,,0,
8553,98640,12-10-2021,121021,870,637066,1,18-09-2021
8554,A359486,12-10-2021,121021,55605,,0,
9053,1235,22-11-2021,221121,1235,367536; 731228,2,2021-11-18; 2021-10-28
8556,8671,28-10-2021,281021,2210,,0,
8557,133734,28-10-2021,281021,560,30; 366843; 856445,3,2021-09-06; 2021-09-24; 2021-10-26
8558,8636,28-10-2021,281021,82615,858862,1,26-10-2021
8559,15411,15-07-2021,150721,58825,364548,1,12-07-2021
8560,15410,15-07-2021,150721,98100,364547,1,12-07-2021
8561,15409,15-07-2021,150721,174369,364546,1,12-07-2021
8562,15408,15-07-2021,150721,196375,364545,1,12-07-2021
8563,53196,15-07-2021,150721,60505,364893,1,12-07-2021
8564,53194,15-07-2021,150721,82640,364891,1,12-07-2021
8565,53195,15-07-2021,150721,78125,364892,1,12-07-2021
8566,33190,15-07-2021,150721,2906033,,0,
8567,42686,15-07-2021,150721,65799,,0,
8568,42687,15-07-2021,150721,34853,,0,
8569,63835,15-07-2021,150721,103090,,0,
8570,6739,06-08-2021,60821,22235,,0,
8571,6617,06-08-2021,60821,13715,482944,1,04-08-2021
12140,97511,04-01-2022,40122,1235,367536; 892781,2,2021-11-18; 2021-12-22
8573,59954,06-08-2021,60821,31387,364478,1,01-08-2021
8574,15787,06-08-2021,60821,71545,363272,1,04-08-2021
8575,66269,06-08-2021,60821,73620,365666,1,04-08-2021
8576,828466,06-08-2021,60821,1175,,0,
8577,953281,01-08-2021,10821,20495,640291,1,30-07-2021
8578,70889,01-08-2021,10821,70130,855202,1,30-07-2021
8579,2275898,01-08-2021,10821,1550,227589; 313795; 636572,3,2021-07-30; 2021-06-28; 2021-06-10
8580,895191,01-08-2021,10821,2570,,0,
8581,44355,01-08-2021,10821,44355,853352,1,30-07-2021
8582,5260,01-08-2021,10821,165,636213; 636219; 636596; 858263,4,2021-07-22; 2021-07-28; 2021-07-07; 2021-07-22
8583,15782,01-08-2021,10821,131165,363267,1,30-07-2021
8584,A66263,01-08-2021,10821,55125,365661,1,30-07-2021
8585,133229,01-08-2021,10821,1186109,,0,
8586,42699,01-08-2021,10821,610,120383; 636582; 685793,3,2021-07-12; 2021-06-19; 2021-07-28
8587,829150,01-08-2021,10821,1300,,0,
8588,4219,01-08-2021,10821,2630,363933,1,26-07-2021
8589,IKD1528736,09-08-2021,90821,1978745,IKD1526736,1,07-08-2021
8590,IKD1531270,09-08-2021,90821,1706365,IKD1521270,1,06-08-2021
8591,28451,11-08-2021,110821,1880,358763,1,28-07-2021
8592,IKD1543786,11-08-2021,110821,1596975,IKD1543796,1,09-08-2021
8593,IKD1533689,11-08-2021,110821,6875586,IKD1543689,1,09-08-2021
8594,108972,26-08-2021,260821,32030,,0,
8595,108970,26-08-2021,260821,18900,,0,
8596,108971,26-08-2021,260821,4665,,0,
8597,108969,26-08-2021,260821,10500,,0,
8598,25945,26-08-2021,260821,25945,,0,
8599,108053,26-08-2021,260821,11700,365369,1,24-08-2021
8600,108050,26-08-2021,260821,26455,365366,1,24-08-2021
8601,108051,26-08-2021,260821,17760,365367,1,24-08-2021
8602,108052,26-08-2021,260821,35705,365368,1,24-08-2021
8603,27056,26-08-2021,260821,17955,419710,1,02-07-2021
8604,133851,26-08-2021,260821,36300,,0,
8605,133244,20-08-2021,200821,1255544,,0,
8606,828651,20-08-2021,200821,540,637012; 639721; 858279,3,2021-07-30; 2021-07-13; 2021-08-07
8016,39727,14-09-2021,140921,1230,366825; 855540,2,2021-09-06; 2021-09-10
8608,5703,20-08-2021,200821,30,120376; 313793; 685789; 685792; 853660; 853679; 853690; 853692; 858257; 858270,10,2021-07-16; 2021-06-28; 2021-07-27; 2021-07-26; 2021-07-17; 2021-08-04; 2021-08-15; 2021-08-17; 2021-07-15; 2021-07-29
8609,585,20-08-2021,200821,585,83945,1,18-08-2021
8610,3560,20-08-2021,200821,3560,,0,
8611,A1120,20-08-2021,200821,1120,120385; 120389; 856468,3,2021-07-16; 2021-07-19; 2021-07-28
8612,715,20-08-2021,200821,715,419942,1,13-07-2021
8613,IKD01660526,24-08-2021,240821,658458,IKD1660526,1,22-08-2021
8614,58297,03-09-2021,30921,41895,,0,
8615,27061,03-09-2021,30921,3040,358799,1,01-09-2021
8616,133857,03-09-2021,30921,3085,358397,1,01-09-2021
8617,108973,03-09-2021,30921,31665,,0,
8618,108974,03-09-2021,30921,2100,358756,1,22-07-2021
8619,6680,03-09-2021,30921,32825,,0,
8620,39455,03-09-2021,30921,39248,482972,1,01-09-2021
8621,39484,03-09-2021,30921,68241,,0,
8622,43325,03-09-2021,30921,46225,,0,
8623,136700,03-09-2021,30921,82350,,0,
8624,92420,03-09-2021,30921,60490,855234,1,01-09-2021
8625,58094,28-09-2021,280921,46630,855258,1,24-09-2021
6309,1061,22-07-2021,220721,1225,365009; 858260,2,2021-06-21; 2021-07-19
10601,12054,04-10-2021,41021,1225,120454; 401885,2,2021-09-30; 2021-09-30
8628,126127,28-09-2021,280921,311,366741,1,23-09-2021
8629,108860,28-09-2021,280921,990,639764,1,13-09-2021
8630,126243,28-09-2021,280921,27449,367029,1,24-09-2021
8631,96789,28-09-2021,280921,83370,365717,1,24-09-2021
8632,126023,28-09-2021,280921,1122258,,0,
8633,76532,28-09-2021,280921,120,853687; 855729; 856135; 856410; 895035,5,2021-08-12; 2021-09-24; 2021-09-23; 2021-09-16; 2021-08-16
8634,838330,28-09-2021,280921,3080,,0,
8635,3216,28-09-2021,280921,30,853679; 853690; 853692; 856407; 895069,5,2021-08-04; 2021-08-15; 2021-08-17; 2021-09-13; 2021-09-24
8636,31995,28-09-2021,280921,3320,,0,
8637,3244,28-09-2021,280921,5100,366224,1,24-09-2021
8638,3194,28-09-2021,280921,180,363987; 363992; 853681; 853691; 976531,5,2021-09-20; 2021-09-24; 2021-08-06; 2021-08-16; 2021-08-21
10602,20889,04-10-2021,41021,1225,120454; 401885,2,2021-09-30; 2021-09-30
11703,76702,20-10-2021,201021,1225,120454; 401885,2,2021-09-30; 2021-09-30
15165,9040,28-03-2022,280322,1225,73; 371314,2,2022-03-24; 2022-01-28
8642,149139,16-09-2021,160921,149139,854226,1,13-09-2021
10881,A214390,03-11-2021,31121,1220,120475; 156387,2,2021-10-28; 2021-10-26
8644,431989,16-09-2021,160921,42330,,0,
8645,60728,16-09-2021,160921,56228,,0,
11655,97843,30-10-2021,301021,1220,120475; 156387,2,2021-10-28; 2021-10-26
8647,27071,16-09-2021,160921,1530,,0,
8648,133867,16-09-2021,160921,17270,,0,
8649,23978,16-09-2021,160921,466572,359758,1,14-09-2021
8650,86594,16-09-2021,160921,31720,,0,
8651,86595,16-09-2021,160921,1500,,0,
8652,6691,16-09-2021,160921,38950,,0,
8653,97676,16-09-2021,160921,21930,,0,
8654,97726,16-09-2021,160921,11435,482985,1,14-09-2021
8655,92385,25-11-2021,251121,233679,855299,1,23-11-2021
8656,84743,25-11-2021,251121,180,156392; 855759; 976579,3,2021-11-02; 2021-10-27; 2021-10-30
8657,108787,25-11-2021,251121,2105,366792,1,23-11-2021
8658,108772,25-11-2021,251121,3685,57866,1,01-11-2021
8659,6264,25-11-2021,251121,103677,,0,
8660,87389,25-11-2021,251121,2024725,,0,
8661,7114703,25-11-2021,251121,230,1716; 367509; 856421,3,2021-11-23; 2021-10-22; 2021-09-27
8662,2860,25-11-2021,251121,6950,,0,
8663,2910,25-11-2021,251121,17545,366284,1,23-11-2021
3757,88026,15-06-2021,150621,1215,636273; 894428,2,2021-06-11; 2021-04-28
8665,2877,25-11-2021,251121,750,639795,1,29-10-2021
8666,53583,25-11-2021,251121,1495,731244,1,23-11-2021
11103,1215,27-10-2021,271021,1215,156379; 367510,2,2021-10-16; 2021-10-22
8668,1470,15-12-2021,151221,1470,892770,1,13-12-2021
8669,1830,15-12-2021,151221,1830,366062; 731144; 885765; 892771,4,2021-12-08; 2021-11-09; 2021-11-18; 2021-12-13
8670,1380,15-12-2021,151221,1380,892772,1,13-12-2021
8671,1775,15-12-2021,151221,9484,1775,1,13-12-2021
8672,1773,15-12-2021,151221,4215,1773,1,13-12-2021
8673,1774,15-12-2021,151221,5725,1774,1,13-12-2021
8674,6015054,15-12-2021,151221,5790,615054,1,13-12-2021
8675,2645,15-12-2021,151221,2645,,0,
8676,92644,15-12-2021,151221,52370,,0,
8677,92400,15-12-2021,151221,196040,855314,1,13-12-2021
8678,5000073,11-10-2021,111021,14530,,0,
8679,8683,11-10-2021,111021,1650,,0,
8680,8658,11-10-2021,111021,1825,,0,
8681,133623,11-10-2021,111021,3675,856426,1,07-10-2021
8682,133717,11-10-2021,111021,146645,858843,1,07-10-2021
8683,14743,11-10-2021,111021,144841,858392,1,07-10-2021
8216,8657,05-10-2021,51021,1210,401849; 858288,2,2021-08-18; 2021-08-16
8685,20897,13-10-2021,131021,1415,366717; 401893; 640395,3,2021-08-31; 2021-10-11; 2021-08-16
8686,20895,13-10-2021,131021,2075,,0,
8687,20896,13-10-2021,131021,1950,401892,1,11-10-2021
8688,108847,13-10-2021,131021,225,856420,1,27-09-2021
8689,108848,13-10-2021,131021,160,856143,1,01-10-2021
8607,14165,20-08-2021,200821,1210,401849; 858288,2,2021-08-18; 2021-08-16
8691,948899,13-10-2021,131021,90,638555,1,04-10-2021
8692,A948898,13-10-2021,131021,30,853690; 853692; 856407; 895069,4,2021-08-15; 2021-08-17; 2021-09-13; 2021-09-24
8693,948900,13-10-2021,131021,115,636245,1,27-08-2021
8694,32224,13-10-2021,131021,3670,805277,1,11-10-2021
8695,32222,13-10-2021,131021,2760,805275,1,11-10-2021
5220,50114,28-06-2021,280621,1200,485908; 636586,2,2021-05-06; 2021-06-24
8697,135061,13-10-2021,131021,1455,,0,
8969,6868,22-10-2021,221021,1200,685845; 890936,2,2021-09-08; 2021-10-20
8699,3290,13-10-2021,131021,3290,856545,1,31-08-2021
8700,965,13-10-2021,131021,965,638552; 638561; 856496,3,2021-09-30; 2021-10-11; 2021-08-31
8701,B1045,13-10-2021,131021,1045,639754,1,27-08-2021
8702,55524,13-10-2021,131021,3565,,0,
8703,55598,13-10-2021,131021,38910,,0,
8704,55527,13-10-2021,131021,960,366714,1,25-08-2021
8705,55526,13-10-2021,131021,617,,0,
8706,55525,13-10-2021,131021,5404,,0,
8707,937552,13-10-2021,131021,1340,855567,1,11-10-2021
8708,937553,13-10-2021,131021,615,363961; 685840; 855568; 856404,4,2021-08-24; 2021-09-02; 2021-10-11; 2021-09-10
9638,1195,23-11-2021,231121,1195,367538; 805299,2,2021-11-13; 2021-11-03
8710,134466,13-10-2021,131021,270,366022; 636956; 895054,3,2021-08-18; 2021-10-11; 2021-09-03
8711,134465,13-10-2021,131021,300,366718; 366753; 636955; 639769; 895072,5,2021-08-31; 2021-10-10; 2021-10-11; 2021-09-15; 2021-09-27
10100,2893,21-12-2021,211221,1195,367538; 805299,2,2021-11-13; 2021-11-03
8713,6660,13-10-2021,131021,3755,882179,1,11-10-2021
7514,6369398,27-09-2021,270921,1190,552057; 636398,2,2021-08-22; 2021-09-23
8715,6658,13-10-2021,131021,2660,882177,1,11-10-2021
8716,6653,13-10-2021,131021,1680,882172,1,11-10-2021
8717,6657,13-10-2021,131021,2205,BZM/2021/00170; BZM/2021/00171; BZM/2021/00172,3,2021-09-06; 2021-09-06; 2021-09-06
6893,419940,27-07-2021,270721,1180,419940; 858265,2,2021-07-11; 2021-07-26
8719,6655,13-10-2021,131021,1625,882174,1,05-10-2021
6913,1066,28-07-2021,280721,1180,419940; 858265,2,2021-07-11; 2021-07-26
3610,50119,05-07-2021,50721,1165,314096; 636594,2,2021-06-16; 2021-07-02
8722,6651,13-10-2021,131021,1190,552057; 636398; 882170,3,2021-08-22; 2021-09-23; 2021-10-01
8723,108874,22-10-2021,221021,3540,,0,
8724,108885,22-10-2021,221021,60214,,0,
8725,126140,22-10-2021,221021,2227,,0,
8726,96906,22-10-2021,221021,83676,365742,1,20-10-2021
8727,96907,22-10-2021,221021,79755,365743,1,20-10-2021
8728,135016,22-10-2021,221021,2121981,,0,
8729,6517017,22-10-2021,221021,30,640014; 856407; 895069,3,2021-10-19; 2021-09-13; 2021-09-24
9158,97842,28-10-2021,281021,1165,120474; 639759,2,2021-10-26; 2021-08-31
8731,76662,22-10-2021,221021,10600,,0,
8732,76704,22-10-2021,221021,590,366760,1,18-10-2021
8733,76686,22-10-2021,221021,24965,,0,
8734,97837,22-10-2021,221021,1620,120469,1,20-10-2021
8735,97838,22-10-2021,221021,1825,120470,1,20-10-2021
8736,97862,22-10-2021,221021,2346,,0,
8737,97863,22-10-2021,221021,2030,,0,
8738,20856,22-10-2021,221021,900,62; 806815; 855539; 856549,4,2021-10-07; 2021-10-12; 2021-09-10; 2021-09-01
11303,99384,15-12-2021,151221,1165,120474; 731414,2,2021-10-26; 2021-12-13
8740,97981,22-10-2021,221021,30,640014; 856407; 895069,3,2021-10-19; 2021-09-13; 2021-09-24
